Timestamp,Page Number,CarID,UniqueURL,CarName,CarPrice,CarMileage,BuildMonth,BuildYear,Power,Usage,Transmission,Fuel
2021-07-05 16:08:22.324894,1,2,/nl/aanbod/mercedes-benz-citan-cdi-mixto-blueefficiency-extralang-2017-eur6-diesel-zwart-5c370675-4812-4ee6-b78f-02feebee3e5d,Mercedes-Benz Citan,€ 8950,159900 ,10,2017,66 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.501492,1,3,/nl/aanbod/toyota-yaris-1-4-turbo-d4d-linea-sol-diesel-grijs-54c29c3a-ca13-4a71-854f-2e4807b647ce,Toyota Yaris,€ 1990,246000 ,07,2005,55 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.559306,1,4,/nl/aanbod/opel-astra-1-6-cdti-ecotec-d-innovation-start-stop-diesel-wit-4a649ac3-77ff-41b5-8801-4248cae10130,Opel Astra,€ 10900,63000 ,10,2016,81 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.599215,1,5,/nl/aanbod/peugeot-2008-gt-line-garantie-24-mois-diesel-grijs-c7c23592-3fc1-4654-8e20-1e5b6b39cc9a,Peugeot 2008,€ 24900,11026 ,07,2020,75 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.634147,1,6,/nl/aanbod/audi-a7-50-tdi-quattro-tiptronic-s-line-camera-matrix-diesel-grijs-320b935a-b4d1-4303-b13a-5526df9264dd,Audi A7,€ 57650,51500 ,11,2019,210 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:22.671047,1,7,/nl/aanbod/peugeot-3008-ii-active-gps-jantes-18-diesel-wit-8344940f-1ac8-4078-9589-9f7cd3d91598,Peugeot 3008,€ 29490,14026 ,07,2020,96 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:22.706975,1,8,/nl/aanbod/citroen-berlingo-cab-approfondie-xl-bluehdi-100-confort-diesel-rood-03b861c6-6d7a-893e-e053-0100007f349c,Citroen Berlingo,€ 5000,189623 ,12,2017,73 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.750001,1,9,/nl/aanbod/peugeot-208-1-5-hdi-allure-led-gps-diesel-grijs-c8e6cc20-fe0a-4ad8-9819-d062f7194006,Peugeot 208,€ 19900,12039 ,08,2020,75 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.784905,1,10,/nl/aanbod/audi-a4-2-0-tfsi-quattro-sport-s-tronic-benzine-grijs-65a561c6-8f49-893a-e053-0100007f5ce7,Audi A4,€ 14900,66000 ,05,2017,185 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:08:22.819771,1,11,/nl/aanbod/aston-martin-db9-5-9i-v12-le-mans-edition-nr-67-of-69-benzine-zilver-18746a78-546f-4811-a0d8-1b9462d93ec5,Aston Martin DB9,€ 88000,35470 ,08,2009,331 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:08:22.862704,1,12,/nl/aanbod/peugeot-partner-l1h1-3zit-airco-cruise-dab-touch-pdc-als-nieuw-benzine-grijs-2f83cd8e-5433-47db-94c8-e5c40d783b5b,Peugeot Partner,€ 12500,22000 ,10,2018,75 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:22.903596,1,13,/nl/aanbod/dacia-duster-1-5-dci-4x2-ambiance-diesel-blauw-65a561c6-8e49-893a-e053-0100007f5ce7,Dacia Duster,€ 5000,77732 ,11,2014,66 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.945459,1,14,/nl/aanbod/opel-astra-1-6-cdti-innovation-start-stop-diesel-grijs-20503db8-a9a6-4d50-8136-24cdaf11e829,Opel Astra,€ 12900,93000 ,01,2018,100 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:22.985366,1,15,/nl/aanbod/renault-twingo-edition-one-6013km-g5-100-000km-benzine-wit-c50674da-29b7-47d8-960d-f7568379ab2c,Renault Twingo,€ 11990,6013 ,07,2019,54 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:23.028214,1,16,/nl/aanbod/volkswagen-golf-1-5-tsi-life-opf-eu6ap-benzine-grijs-d992cebc-9030-42e9-a1bf-796befbc75a6,Volkswagen Golf,€ 23950,3023 ,01,2021,96 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:23.067148,1,17,/nl/aanbod/volvo-c30-2-5i-t5-benzine-zilver-65a561c6-8d49-893a-e053-0100007f5ce7,Volvo C30,€ 7500,142000 ,09,2012,169 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:08:23.107049,1,18,/nl/aanbod/opel-mokka-1-2-turbo-edition-navi-camera-sensoren-adaptiev-benzine-grijs-7c9b1c42-3571-42d7-a74c-4209c16e365c,Opel Mokka,€ 23950,1001 ,06,2021,74 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:23.139962,1,19,/nl/aanbod/seat-leon-1-6-cr-tdi-e-ecomotive-reference-copa-diesel-wit-65a561c6-8c49-893a-e053-0100007f5ce7,SEAT Leon,€ 3500,188000 ,04,2011,77 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:23.980297,2,0,/nl/aanbod/hyundai-tucson-1-6i-premium-4wd-benzine-grijs-26a961c6-025d-863a-e053-0100007f9ad3,Hyundai Tucson,€ 8800,94000 ,05,2016,130 ,Tweedehands,-/- (Transmissie),Benzine
2021-07-05 16:08:24.023222,2,1,/nl/aanbod/peugeot-5008-allure-toit-ouvrant-benzine-zwart-68948b1f-90bb-46f4-94b3-2c5772455f9b,Peugeot 5008,€ 30900,11926 ,07,2020,95 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:08:24.066106,2,2,/nl/aanbod/renault-twingo-1-5-dci-dynamique-diesel-zwart-075251a0-006e-4b19-8180-7c134d5fb85a,Renault Twingo,€ 2490,190000 ,07,2009,62 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.105965,2,3,/nl/aanbod/fiat-500-1-2i-sport-benzine-grijs-6d463cf7-255f-479d-a077-72a5363f3342,Fiat 500,€ 11990,19000 ,05,2019,51 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:24.138911,2,4,/nl/aanbod/bmw-318-d-diesel-zwart-ae669092-5bbf-4f63-8ddf-df55d950d5fd,BMW 318,€ 12990,149383 ,01,2017,100 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.182795,2,5,/nl/aanbod/suzuki-alto--benzine-wit-bcba2d25-cd2f-4106-843e-6ce5dadfe7cc,Suzuki Alto,€ 4500,74653 ,06,2009,50 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:24.222651,2,6,/nl/aanbod/seat-ibiza-1-4-tdi-garantie-12-mois-diesel-grijs-ef4a8e59-cb7c-403f-a384-dbf5f3ed6a9b,SEAT Ibiza,€ 3450,144000 ,06,2010,59 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.262570,2,7,/nl/aanbod/audi-q2-1-6-tdi-sport-diesel-zwart-839361c6-e4e3-6d34-e053-0100007f1e4b,Audi Q2,€ 24500,43000 ,04,2019,85 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.306424,2,8,/nl/aanbod/land-rover-discovery-sport-2-0-td4-se-diesel-zwart-cac75f2a-9042-49a3-8e72-8c3c5e89745f,Land Rover Discovery Sport,€ 20800,56036 ,11,2015,110 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:24.344354,2,9,/nl/aanbod/citroen-c4-picasso-1-6-hdi-exclusive-diesel-zwart-9de07d58-4787-4f33-9bf3-a75c2be6ce11,Citroen C4 Picasso,€ 2700,235000 ,03,2011,82 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.385245,2,10,/nl/aanbod/porsche-911-3-6i-benzine-wit-b19a61c6-1442-6b34-e053-0100007f0f87,Porsche 911,€ 79000,85000 ,01,2008,305 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:24.434082,2,11,/nl/aanbod/hyundai-kona-1-6-t-gdi-luxury-launch-dct-benzine-wit-264e9318-368a-44a6-87d7-db233b2296a2,Hyundai Kona,€ 16900,51000 ,02,2018,130 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:08:24.474022,2,12,/nl/aanbod/skoda-fabia-1-0-tsi-ultimate-navi-airco-garantie-1-jaar-benzine-blauw-67f7068c-7372-4ab6-b45f-dca71cd93625,Skoda Fabia,€ 9990,75038 ,02,2018,70 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:24.507918,2,13,/nl/aanbod/bmw-418-d-gran-coupe-m-sport-face-lift-diesel-zwart-93810540-377f-4afc-82b3-2663b8fc68bb,BMW 418,€ 21900,116098 ,07,2017,110 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:24.546781,2,14,/nl/aanbod/ford-fiesta-connected-1-0i-ecoboost-benzine-blauw-653bd1a4-32f6-4e6f-81ce-364490f5c38b,Ford Fiesta,€ 13200,24487 ,08,2020,70 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:24.588722,2,15,/nl/aanbod/ford-focus-st-line-1-0i-125cv-mhev-toit-ouvrant-neuve-benzine-grijs-afdb2ae5-88a3-44a0-b778-1f9c060100e0,Ford Focus,€ 26984,3,07,2021,92 ,Nieuwe,Manueel,Benzine
2021-07-05 16:08:24.622608,2,16,/nl/aanbod/mercedes-benz-b-180-d-diesel-zwart-598161c6-f799-192e-e053-0100007fa924,Mercedes-Benz B 180,€ 11500,92000 ,04,2015,80 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.663516,2,17,/nl/aanbod/mercedes-benz-a-170-cdi-elegance-diesel-paars-598161c6-f599-192e-e053-0100007fa924,Mercedes-Benz A 170,€ 1000,177000 ,04,2000,66 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:24.702413,2,18,/nl/aanbod/ford-focus-1-6-ecoboost-econetic-tech-trend-benzine-wit-9d7a3466-654d-4a3d-80af-9613fb5d2bb1,Ford Focus,€ 4950,152973 ,01,2012,110 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:24.750284,2,19,/nl/aanbod/skoda-superb-2-0-cr-tdi-elegance-dsg-diesel-grijs-8f0c01a0-758a-4666-bf73-b2500966660d,Skoda Superb,€ 6999,371000 ,06,2014,103 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:25.500232,3,0,/nl/aanbod/bmw-525-automatik-diesel-grijs-8bff324e-6486-483a-bf68-245153433fa2,BMW 525,€ 2699,318000 ,08,2005,120 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:25.536137,3,1,/nl/aanbod/mini-one-d-1-6-cambridge-dpf-diesel-beige-988161c6-833e-462e-e053-0100007fc533,MINI One D,€ 5500,115000 ,02,2012,66 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:25.576029,3,2,/nl/aanbod/subaru-xv-2-0-d-awd-luxury-diesel-wit-3438b8e2-689c-4292-b909-576e4f8a85b8,Subaru XV,€ 4950,199500 ,02,2012,108 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:25.618956,3,3,/nl/aanbod/citroen-c4-picasso-1-6-bluehdi-navi-7-places-nouvelle-distribution-diesel-grijs-5664a581-c84d-49d3-b11d-fddaadc4fbc7,Citroen C4 Picasso,€ 8490,164000 ,06,2015,85 ,Tweedehands,Manueel,Diesel
2021-07-05 16:08:25.659837,3,4,/nl/aanbod/audi-a4-2-0-tdi-s-tronic-cuir-clim-gps-xenon-led-full-diesel-wit-671aebd9-d08f-46a5-93e7-2237ca0fe1fa,Audi A4,€ 21999,81000 ,04,2016,110 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:25.699205,3,5,/nl/aanbod/hyundai-ix35-limited-edition-aut-benzine-wit-f641469c-f52d-4387-a060-f0bbe45fb012,Hyundai iX35,€ 12500,95493 ,01,2012,120 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:08:25.735110,3,6,/nl/aanbod/bmw-x3-pano-pdc-gps-diesel-grijs-0f7c32b3-d439-4cff-9c7a-91a1fb88b26e,BMW X3,€ 41900,5696 ,10,2020,100 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:08:25.773058,3,7,/nl/aanbod/fiat-500c-1-0i-mhev-6v-dolcevita-led-navi-bluetooth-pdc-ja16-benzine-grijs-3c9f976f-2315-44fc-81ad-7de9aa589f77,Fiat 500C,€ 14990,1650 ,03,2021,51 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:25.816928,3,8,/nl/aanbod/opel-vectra-1-6i-xe-16v-elegance-benzine-grijs-cf7561c6-455c-f427-e053-0100007fd2bb,Opel Vectra,€ 50€ 500,188616 ,10,2001,74 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:25.871745,3,13,/nl/aanbod/mercedes-benz-gla-180-benzine-style-garmin-camera-spiegelpakket-benzine-zwart-02f29212-6005-478a-8a1e-63cfc70c8841,Mercedes-Benz GLA 180,€ 23500,16667 ,05,2018,90 ,Tweedehands,Manueel,Benzine
2021-07-05 16:08:25.911670,3,16,/nl/aanbod/mercedes-benz-a-250-e-hybride-amg-line-nightpakket-pano-dak-elektrisch-benzine-blauw-e3659b4d-21be-44f1-a2bd-88a85fbbef1a,Mercedes-Benz A 250,€ 47900,11544 ,08,2020,118 ,Tweedehands,Automatisch,Elektrisch/Benzine
2021-07-05 16:08:40.555047,19,17,/nl/aanbod/saab-9-3-1-9-tid-16v-cuir-climatisation-ct-ok-carpass-diesel-grijs-087c728e-6880-4120-aca5-ec33e1f43398,Saab 9-3,€ 2250,198215 ,01,2005,110 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:24.280585,1,0,/nl/aanbod/peugeot-2008-allure-pack-diesel-zwart-f7400f04-dd9f-4d3e-ba26-6092e2ec36e9,Peugeot 2008,€ 24890,9876 ,06,2021,81 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:24.530179,1,1,/nl/aanbod/opel-combo-1-5td-cargo-l1h1-3pl-15014-btw-18167-airco-bl-diesel-zwart-07f47d1c-cfcb-499e-a934-eacc49ab7a21,Opel Combo,€ 18167,0,07,2021,56 ,Nieuwe,Manueel,Diesel
2021-07-05 16:26:24.811614,1,2,/nl/aanbod/renault-megane-dci-110-fap-eco2-carminat-tom-tom-pro-euro-5-diesel-bruin-e3bdde6e-b9c0-4a5d-8d2a-be2d0e5c6712,Renault Megane,€ 4250,125000 ,07,2011,81 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.047983,1,3,/nl/aanbod/ford-fiesta-i-ecoboost-active-3-5d-benzine-blauw-3395c43e-e60c-4c7a-886b-e60b8f77b5d8,Ford Fiesta,€ 15999,14281 ,08,2019,74 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:25.206531,1,4,/nl/aanbod/land-rover-discovery-sport-d150-s-diesel-grijs-345ee6ff-7ef8-40df-ab00-4df98f222fb9,Land Rover Discovery Sport,€ 43439,15846 ,10,2020,110 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:25.242462,1,5,/nl/aanbod/renault-megane-1-5-dci-euro-5-2011-tomtom-edition-diesel-grijs-2c0d43c4-b19a-473d-9e68-ea776ff21bf4,Renault Megane,€ 4000,195716 ,11,2011,81 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.279381,1,6,/nl/aanbod/mercedes-benz-e-200-d-diesel-wit-f953dad0-635b-4324-b601-b92d9d034769,Mercedes-Benz E 200,€ 34990,36241 ,07,2017,110 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:25.327208,1,7,/nl/aanbod/peugeot-partner-1-6-bluehdi-access-diesel-grijs-0af0678d-d962-44d5-9837-a49989216cd8,Peugeot Partner,€ 7900,105000 ,08,2016,55 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.361166,1,8,/nl/aanbod/volkswagen-golf-cabriolet-1-6-tdi-105cv-cabriolet-clim-garantie-diesel-grijs-83ef3821-31d8-4fdf-a124-02c5bdd6920f,Volkswagen Golf Cabriolet,€ 8750,148656 ,04,2013,77 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.396072,1,9,/nl/aanbod/bmw-116-benzine-facelift-benzine-zwart-2fa5078b-fdd9-4c89-8a06-fb4530ca2fdb,BMW 116,€ 10900,96007 ,04,2015,80 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:25.439249,1,10,/nl/aanbod/toyota-rav-4-diesel-zilver-d1018a9e-828d-4609-85a1-3dbd1b167182,Toyota RAV 4,€ 3600,199000 ,08,2003,1.000 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.473162,1,11,/nl/aanbod/volkswagen-polo-1-6-cr-tdi-comfortline-dpf-diesel-wit-832f31a7-8e8d-48ba-adbd-509057474be8,Volkswagen Polo,€ 4900,125000 ,04,2010,66 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.512059,1,12,/nl/aanbod/bmw-216-da-gran-tourer-7pl-automaat-xenon-navi-parkassist-diesel-blauw-4a6db5b5-bd13-486e-a2b9-9282e0d81f53,BMW 216,€ 16600,82000 ,12,2016,85 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:25.545960,1,13,/nl/aanbod/volkswagen-passat-2-0-tdi-scr-dsg-comfortline-diesel-grijs-3e13e0de-134b-43b3-95ba-e88180aa7e58,Volkswagen Passat,€ 23950,40500 ,05,2018,110 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:25.580827,1,14,/nl/aanbod/dacia-logan-1-0i-benzine-09-2017-6-000km-top-staat-benzine-blauw-b53f8d8d-c20f-4cfa-af75-60e146eb28d8,Dacia Logan,€ 6450,6000 ,07,2017,54 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:25.621761,1,15,/nl/aanbod/peugeot-1007-1-4i-trendy-benzine-grijs-05d3eb08-2b84-4757-af10-88a0d243a920,Peugeot 1007,€ 2200,97620 ,05,2006,55 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:25.655673,1,16,/nl/aanbod/bmw-530-real-hybrid-pdc-comfort-elektrisch-benzine-wit-54700e65-4b73-432f-ae73-72807ca4877e,BMW 530,€ 49900,16798 ,12,2020,215 ,Tweedehands,Automatisch,Elektrisch/Benzine
2021-07-05 16:26:25.690535,1,17,/nl/aanbod/dacia-lodgy-1-5-dci-ambiance-7pl-diesel-grijs-6e605f14-d6e8-488e-a04b-7debb343d32a,Dacia Lodgy,€ 6500,105000 ,01,2013,79 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:25.723485,1,18,/nl/aanbod/volkswagen-golf-gti-2-0-tsi-benzine-wit-3958aadd-5c6e-45cc-81f7-e97edc6e3ff1,Volkswagen Golf GTI,€ 7800,167000 ,12,2009,155 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:25.762370,1,19,/nl/aanbod/opel-meriva-1-6-cdti-edition-95pk-nu57218-euro-6-cruise-diesel-grijs-0f76d164-03e2-4a5b-be3d-42ce3c60e077,Opel Meriva,€ 9150,71853 ,09,2014,70 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:26.912313,2,0,/nl/aanbod/volvo-v40-1-6-t3-momentum-benzine-grijs-4df72872-e815-45a4-a463-775e0cb3e0fa,Volvo V40,€ 12499,57000 ,03,2014,110 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:26.974138,2,1,/nl/aanbod/volkswagen-polo-1-0i-comfortline-bmt-benzine-zwart-beee61c6-f54b-de55-e053-0100007f5e60,Volkswagen Polo,€ 9800,57200 ,06,2015,55 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:27.009047,2,2,/nl/aanbod/volkswagen-polo-1-2-tdi-clim-avec-demande-d-immatriculation-diesel-wit-88a5ee9f-b4ab-42f7-8be6-9f74923177cc,Volkswagen Polo,€ 6000,150000 ,03,2012,55 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.055885,2,3,/nl/aanbod/mazda-2-1-5d-airco-usb-aux-perfecte-staat-diesel-grijs-11a92aa4-0496-4d8e-8eae-2b4a7e33eb65,Mazda 2,€ 5250,220000 ,07,2015,77 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.099807,2,4,/nl/aanbod/citroen-c3-1-4-hdi-seduction-fap-diesel-blauw-0c2e6770-d14d-4fb0-bbae-ef8589af1856,Citroen C3,€ 2450,185000 ,07,2011,50 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.133723,2,5,/nl/aanbod/ford-focus-1-6-turbo-tdci-ambiente-diesel-grijs-77cfd8db-7739-4c01-8e0e-f40d239b5d15,Ford Focus,€ 2000,150000 ,02,2006,80 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.167646,2,6,/nl/aanbod/bmw-x4-xdrive20d-mpack-headup-adap-diesel-grijs-bd9520d7-09f8-4381-b15d-32f963d61799,BMW X4,€ 47895,59131 ,02,2020,140 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:27.211515,2,7,/nl/aanbod/citroen-c3-picasso-1-6-e-hdi-exclusive-tres-bon-etat-diesel-wit-f834ba97-7013-4e62-b01b-50586a15e1dd,Citroen C3 Picasso,€ 3450,220000 ,02,2012,68 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.253356,2,8,/nl/aanbod/opel-corsa-1-3-cdti-95-fap-ecoflex-111-diesel-blauw-21a3cc32-c250-483a-877d-fbb0c7619604,Opel Corsa,€ 2000,220000 ,08,2010,70 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.291287,2,9,/nl/aanbod/bmw-330-e-berline-model-sport-elektrisch-benzine-wit-c7243c3e-25ea-429b-b29c-bd8cfa6ea155,BMW 330,€ 40990,26124 ,12,2019,185 ,Tweedehands,Automatisch,Elektrisch/Benzine
2021-07-05 16:26:27.336135,2,10,/nl/aanbod/opel-corsa-1-0i-xep-12v-cosmo-benzine-grijs-31ff7fd6-c7ed-4cbe-ab88-488356e1d3d4,Opel Corsa,€ 50€ 500,128000 ,07,2005,44 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:27.371042,2,11,/nl/aanbod/opel-combo-1-3-cdti-diesel-blauw-b9a31e9d-b19b-470b-ba1e-b8c89dee5901,Opel Combo,€ 3200,195000 ,10,2008,55 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.412964,2,12,/nl/aanbod/hyundai-matrix-1-5-turbo-crdi-16v-vgt-gl-diesel-grijs-c8e461c6-161f-8f4f-e053-0100007fb908,Hyundai Matrix,€ 1998,73340 ,08,2007,81 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.455847,2,13,/nl/aanbod/mini-cooper-d-1-6-dpf-diesel-wit-cb8f5322-60dc-4927-a8ee-bfd3d6b78fc5,MINI Cooper D,€ 3750,171000 ,02,2009,80 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.488774,2,14,/nl/aanbod/bmw-318-touring-diesel-grijs-ce2ea94c-0a62-4c40-83f4-0930704e36d3,BMW 318,€ 35900,13691 ,07,2020,110 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.532656,2,15,/nl/aanbod/bmw-320-da-gt-jantes-m-19-euro-6-garantie-diesel-zwart-059b5ff8-7101-4179-9e11-5c13a4aebc76,BMW 320,€ 18950,85000 ,09,2016,140 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:27.566565,2,16,/nl/aanbod/citroen-c4-picasso-1-6-bluehdi-attraction-s-diesel-grijs-65da61c6-7cf8-fc4e-e053-0100007f9a53,Citroen C4 Picasso,€ 10500,62300 ,06,2015,85 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.616433,2,17,/nl/aanbod/opel-meriva-1-6-cdti-edition-95pk-nu57218-euro-6-cruise-diesel-grijs-a4f5b1bd-d4ca-4566-affa-3d4b621d96c2,Opel Meriva,€ 9150,71853 ,09,2014,70 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:27.659351,2,18,/nl/aanbod/bmw-318-3-touring-diesel-3-18d-navi-diesel-grijs-7fc761c6-52bf-3847-e053-0100007f402d,BMW 318,€ 7600,143000 ,10,2009,105 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:27.693275,2,19,/nl/aanbod/fiat-500-0-9-t-twinair-sport-benzine-zwart-9440357e-cf84-4586-aee0-69ae08a830bd,Fiat 500,€ 10900,39000 ,07,2018,77 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:29.529335,3,0,/nl/aanbod/opel-antara-2-2-cdti-4x2-energy-start-stop-diesel-wit-38cbf2fd-8c36-4268-b21c-55c605a09e01,Opel Antara,€ 7950,92036 ,10,2014,120 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:29.577302,3,1,/nl/aanbod/fiat-scudo-double-cabine-long-chassis-airco-diesel-wit-a6b55b0b-898c-4974-82fd-cb97cbb7c8ec,Fiat Scudo,€ 4250,230000 ,04,2013,94 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:29.614111,3,3,/nl/aanbod/ford-c-max-1-0-ecoboost-business-edition-125pk-mg06017-deal-benzine-grijs-eaf587b8-b33a-4863-9a7d-38b26e77d45e,Ford C-Max,€ 12750,58151 ,05,2017,93 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:29.649041,3,4,/nl/aanbod/ford-c-max-1-0-ecoboost-business-edition-125pk-mg06017-deal-benzine-grijs-55cf6a8e-42c1-4858-9781-31c623f781f5,Ford C-Max,€ 12750,58151 ,05,2017,93 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:29.681953,3,5,/nl/aanbod/bmw-535-dasport-full-option-individual-diesel-zilver-e291d7a9-0612-4d55-bd38-8cceaf14b1d9,BMW 535,€ 9750,209000 ,01,2008,210 ,Tweedehands,Automatisch,Diesel
2021-07-05 16:26:29.749757,3,15,/nl/aanbod/volkswagen-touran-1-6-cr-tdi-highline-bmt-start-7-sieges-diesel-grijs-f989869e-d0ae-47ad-8f27-b005cb18bd15,Volkswagen Touran,€ 5750,198000 ,10,2011,77 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:30.609916,4,0,/nl/aanbod/volkswagen-polo-1-05i-benzine-groen-65a561c6-8b49-893a-e053-0100007f5ce7,Volkswagen Polo,€ 1200,115800 ,03,1995,33 ,Tweedehands,Manueel,Benzine
2021-07-05 16:26:31.674435,5,14,/nl/aanbod/mercedes-benz-cla-180-shooting-brake-benzine-amg-line-nightpakket-benzine-zwart-7d251b76-ce2e-4bee-8bf9-5fa0a05f5211,Mercedes-Benz CLA 180,€ 28900,22863 ,04,2019,90 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:26:32.209791,5,15,/nl/aanbod/mercedes-benz-c-180-d-break-avantgarde-pano-dak-navi-led-diesel-zilver-d9d229e6-4591-4872-bb29-87b2372da90f,Mercedes-Benz C 180,€ 25500,59098 ,04,2019,90 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:37.501520,11,3,/nl/aanbod/suzuki-vitara-1-4-t-boosterjet-140cv-glx-autom-2019-28-263-km-benzine-oranje-fb407b7d-d1ee-45a3-b8de-39b7e5d0fcc9,Suzuki Vitara,€ 20450,28263 ,07,2019,103 ,Tweedehands,Automatisch,Benzine
2021-07-05 16:26:41.993930,15,1,/nl/aanbod/skoda-fabia-1-4-cr-tdi-ambition-gps-airco-radars-diesel-zwart-a55a83df-f3c4-4836-b921-b039de901503,Skoda Fabia,€ 9750,97907 ,05,2015,66 ,Tweedehands,Manueel,Diesel
2021-07-05 16:26:43.993808,17,1,/nl/aanbod/citroen-c4-1-4i-16v-vtr-benzine-grijs-de6760c6-58b8-4f45-e053-0100007fd718,Citroen C4,€ 4950,109000 ,01,2006,65 ,Tweedehands,Manueel,Benzine
2021-07-05 16:44:28.080594,1,0,/nl/aanbod/audi-a3-1-2-tfsi-5-portes-gps-pano-euro-6-benzine-paars-74884b28-7f79-40f9-8d65-093d98953054,Audi A3,€ 12250,87721 ,03,2015,81 ,Tweedehands,Manueel,Benzine
